distance_km,duration_min,time_of_day,traffic_level,weather,demand_level,pickup_zone,ride_price
24.83,64.23661857268226,afternoon,medium,stormy,high,airport,67.15
23.49,36.593874789421534,afternoon,low,rainy,high,airport,43.36
11.32,21.22804553590417,evening,low,clear,high,suburbs,27.86
2.13,15.261081370983817,evening,medium,clear,normal,airport,14.52
8.28,27.656594641306132,evening,low,rainy,normal,suburbs,21.64
21.07,43.798472713184566,morning,low,rainy,normal,airport,36.92
23.82,41.729570425220594,morning,medium,clear,normal,suburbs,39.06
20.96,49.98780711795537,afternoon,high,clear,low,city_center,37.5
10.52,13.723257922109465,night,high,rainy,normal,suburbs,19.58
2.36,10.044754154855205,morning,high,rainy,high,city_center,17.07
13.42,25.255553603670467,afternoon,medium,clear,normal,airport,24.74
10.03,14.14638976625267,morning,low,clear,high,airport,21.07
3.95,9.257558288602631,afternoon,medium,clear,normal,suburbs,5.97
3.54,9.916273585628648,morning,high,clear,normal,city_center,11.41
4.67,5.854891489048439,evening,low,clear,normal,suburbs,9.63
5.94,12.926352635605518,night,high,clear,normal,airport,19.26
19.09,46.41919590184277,afternoon,high,clear,high,city_center,47.24
10.16,19.59113114291661,evening,medium,clear,normal,city_center,23.31
11.49,23.144965565372775,morning,medium,clear,low,airport,20.85
15.36,24.12478256703426,afternoon,high,stormy,normal,suburbs,35.93
24.04,48.543067874182114,morning,high,clear,normal,city_center,50.34
19.16,34.10945630929793,afternoon,low,rainy,normal,suburbs,25.97
16.5,24.30027119717207,afternoon,low,clear,normal,city_center,22.85
18.85,46.77045406921519,evening,medium,rainy,high,airport,53.78
18.26,34.70967664120805,evening,medium,clear,normal,suburbs,30.3
17.57,27.121339850159384,night,low,clear,high,suburbs,34.84
12.91,20.321596718165587,afternoon,medium,clear,normal,suburbs,21.95
14.6,32.33410522823486,evening,medium,clear,low,suburbs,24.48
12.08,13.84297966820565,evening,low,clear,high,airport,28.14
10.48,20.331287104848887,afternoon,medium,clear,normal,city_center,15.71
7.5,19.27107126271739,evening,medium,clear,normal,suburbs,19.27
9.53,17.81056006244118,evening,low,clear,normal,suburbs,15.86
11.28,27.36780579809412,morning,low,clear,high,airport,36.16
14.91,22.1456695442957,evening,low,rainy,low,city_center,24.32
13.0,45.10666663401308,afternoon,low,clear,normal,city_center,26.12
3.59,14.052796018965367,afternoon,low,rainy,low,airport,10.8
9.16,5.0,night,medium,clear,low,suburbs,15.01
10.03,21.67134244975133,morning,high,clear,normal,airport,29.05
17.97,26.79036839625833,night,medium,clear,high,airport,39.87
8.99,28.18042088311236,evening,high,clear,low,city_center,26.05
1.19,6.334677367657498,morning,medium,clear,low,airport,10.73
3.02,9.961961159066432,morning,medium,stormy,normal,airport,14.29
12.93,20.585194312098626,evening,medium,clear,low,city_center,17.9
5.52,9.55867972248286,morning,high,rainy,normal,suburbs,10.17
12.87,23.018767931236685,morning,medium,rainy,low,suburbs,23.96
14.78,14.257119242266157,afternoon,medium,clear,high,city_center,24.71
23.4,41.99863532480096,night,medium,clear,normal,suburbs,34.33
16.73,42.50184834816379,afternoon,high,clear,normal,city_center,37.0
1.74,5.0,afternoon,high,rainy,normal,airport,10.24
10.14,30.247125959500487,evening,low,stormy,normal,city_center,25.66
20.04,51.33523579258022,evening,low,clear,low,suburbs,31.06
7.25,23.920240910915417,afternoon,high,rainy,normal,city_center,17.36
23.2,44.56082791973195,afternoon,high,clear,normal,suburbs,40.67
13.7,35.31762025150277,afternoon,low,clear,high,airport,35.33
3.22,8.188662768095654,morning,low,clear,high,airport,14.51
6.8,5.0,morning,high,stormy,normal,suburbs,18.04
22.75,54.33333146604872,evening,high,clear,normal,city_center,51.74
24.8,39.976575256864095,morning,low,clear,high,airport,56.41
21.71,43.9380394677777,evening,low,rainy,high,city_center,49.35
8.7,18.03950935286482,afternoon,low,clear,high,airport,23.18
19.45,62.740402166202614,morning,high,rainy,high,city_center,69.36
6.33,13.368535709782018,night,high,clear,high,city_center,18.18
10.23,29.16830050462624,evening,medium,clear,low,suburbs,25.76
17.73,37.747179229242896,evening,medium,rainy,normal,suburbs,34.3
24.25,37.47577182131809,evening,medium,clear,normal,suburbs,40.01
11.54,28.822020948090955,evening,medium,rainy,high,suburbs,34.12
12.9,31.898567081414104,morning,high,clear,normal,suburbs,29.74
6.28,5.0,evening,medium,clear,high,airport,18.25
10.68,22.964084490963167,morning,medium,clear,low,suburbs,20.88
2.51,5.21667066714075,night,high,clear,normal,city_center,5.05
21.61,55.494457036219266,afternoon,low,clear,normal,airport,44.76
1.56,5.0,evening,high,clear,high,city_center,10.89
17.4,35.1691164696431,morning,high,clear,high,airport,56.18
7.56,8.470788437425107,afternoon,low,clear,normal,city_center,13.67
12.43,33.04983000732296,morning,medium,rainy,normal,suburbs,23.23
7.76,20.251788006786814,afternoon,medium,clear,high,suburbs,17.25
10.6,27.600929327073928,evening,high,clear,high,city_center,34.09
14.12,35.55206414294823,evening,medium,clear,low,city_center,23.78
16.38,26.183692682535238,afternoon,medium,clear,normal,city_center,25.08
23.57,47.156037941254375,morning,medium,clear,high,city_center,53.39
8.97,17.536537389965726,evening,medium,clear,normal,city_center,18.08
15.04,31.176813379404486,morning,low,rainy,normal,suburbs,25.98
22.64,47.42999975650799,evening,low,clear,low,suburbs,34.98
7.97,16.16309506841868,evening,low,clear,high,city_center,24.15
21.76,45.42229403879166,evening,high,clear,low,airport,44.07
23.98,53.11163159939529,night,high,rainy,normal,airport,54.55
21.34,46.89951609519313,afternoon,low,rainy,high,airport,47.9
14.68,32.07707285584232,afternoon,low,clear,high,city_center,33.14
18.33,50.72637313771428,evening,medium,clear,low,airport,37.93
12.55,20.821587407565342,evening,medium,clear,high,city_center,31.16
15.33,33.847593095701164,evening,low,clear,normal,city_center,24.7
24.39,43.40966000419725,night,low,clear,low,suburbs,29.21
7.03,17.558638935896486,afternoon,medium,rainy,high,suburbs,19.66
20.02,37.067139871841164,night,medium,clear,normal,city_center,36.69
13.15,20.27584903447287,evening,medium,clear,normal,airport,29.81
5.24,22.990835213757684,evening,medium,clear,high,city_center,22.56
16.44,36.75322387506743,afternoon,medium,clear,normal,city_center,27.29
20.02,38.953059879809025,afternoon,medium,clear,high,suburbs,37.33
14.65,32.60617293645193,night,low,clear,high,city_center,33.09
21.1,39.81984743460821,evening,low,rainy,normal,suburbs,34.44
9.78,28.690218337902813,afternoon,medium,clear,normal,suburbs,18.08
22.93,45.36087301628546,afternoon,high,clear,normal,suburbs,41.77
16.56,41.77672689898814,afternoon,low,rainy,normal,city_center,29.08
20.28,39.074290048920346,morning,medium,stormy,normal,city_center,41.88
7.55,13.517755142897792,morning,medium,clear,normal,suburbs,13.97
11.71,29.960460986753233,night,high,clear,normal,suburbs,26.65
22.83,46.524942334077025,afternoon,high,rainy,low,suburbs,37.88
2.22,10.311530313936078,afternoon,medium,clear,high,suburbs,12.3
10.7,25.548114844923113,evening,medium,rainy,normal,suburbs,24.96
19.73,43.684954644544526,evening,medium,clear,normal,suburbs,40.27
18.85,41.069460450519436,evening,high,clear,normal,airport,46.43
21.44,36.29833084129605,afternoon,high,clear,normal,suburbs,39.86
18.75,42.05364041446393,afternoon,low,clear,low,airport,32.05
23.73,44.48757891897389,afternoon,medium,clear,low,airport,38.64
12.96,42.51136799197878,evening,low,clear,normal,city_center,26.26
15.98,35.315118910958724,night,low,clear,high,city_center,37.01
21.34,49.91332866915009,evening,medium,rainy,low,suburbs,40.3
17.84,28.036835373836432,evening,high,clear,high,suburbs,45.22
3.45,10.837295336454218,night,medium,clear,normal,city_center,12.39
9.81,21.612865144528843,morning,medium,clear,high,suburbs,26.38
14.26,27.316896229649625,afternoon,medium,clear,high,suburbs,29.16
19.11,35.422064257107756,morning,high,clear,normal,airport,46.72
14.05,26.170342896604964,night,low,clear,normal,airport,24.35
19.66,46.476185297408605,afternoon,low,rainy,high,city_center,46.59
21.1,59.63857971404265,evening,high,clear,low,city_center,47.02
7.36,5.062778250821822,afternoon,medium,clear,high,city_center,15.32
15.79,33.005032760057155,evening,low,rainy,high,airport,42.12
14.37,24.381845774431884,afternoon,high,clear,normal,airport,31.4
6.46,21.908330450254276,morning,medium,clear,normal,suburbs,14.07
12.76,22.792032820939774,afternoon,high,clear,normal,airport,26.8
14.17,34.64901852733608,afternoon,medium,rainy,normal,city_center,28.25
20.62,37.13209517295035,afternoon,high,clear,normal,city_center,34.98
12.06,28.319327076392167,afternoon,high,stormy,high,city_center,40.24
2.94,12.658799528349306,morning,medium,clear,normal,city_center,13.86
12.7,31.42665843355644,morning,high,rainy,low,city_center,28.11
21.11,54.157142624710204,night,low,rainy,low,city_center,38.06
14.71,36.37781976691739,morning,low,clear,low,city_center,25.65
8.65,11.739780148409883,afternoon,low,clear,high,airport,24.92
23.1,86.04435547810775,morning,low,clear,normal,suburbs,47.62
4.74,5.0,morning,medium,clear,low,city_center,11.38
8.85,9.363057583808622,evening,low,clear,high,city_center,21.37
11.49,25.616903947534325,night,medium,clear,normal,city_center,20.62
18.71,41.27668230558635,afternoon,high,clear,high,city_center,48.28
21.06,29.912514046880133,evening,medium,rainy,normal,city_center,35.2
2.41,5.0,evening,medium,clear,high,airport,11.87
20.01,48.50444959621808,evening,high,clear,high,airport,65.86
18.29,28.807269069730744,night,low,clear,high,suburbs,38.2
22.47,34.60432967310819,morning,medium,clear,normal,airport,39.44
22.61,53.28672375347463,morning,high,clear,low,suburbs,47.36
19.66,35.63022536984519,afternoon,low,clear,high,airport,44.24
5.56,17.03708860165638,afternoon,high,rainy,normal,suburbs,10.73
8.53,15.947461472860663,afternoon,medium,rainy,normal,airport,18.36
23.47,64.25067843346812,night,medium,clear,normal,city_center,43.23
15.36,20.815812300372404,morning,high,rainy,high,suburbs,38.89
13.93,32.06879171087556,night,high,clear,normal,airport,31.83
22.98,40.45182453429205,afternoon,low,clear,high,airport,47.27
21.98,75.59993066620693,evening,medium,clear,low,airport,53.2
18.46,44.61262354734684,afternoon,low,stormy,high,airport,51.28
22.17,26.744398494705294,afternoon,medium,rainy,normal,suburbs,28.97
3.73,11.42151538244013,evening,low,clear,normal,city_center,13.45
19.18,59.196053063448204,afternoon,medium,rainy,normal,city_center,42.51
24.18,55.84951153965438,night,medium,clear,normal,suburbs,44.43
2.18,5.0,afternoon,high,clear,high,suburbs,10.33
6.35,5.0,morning,high,clear,high,city_center,13.93
20.06,44.346985269950025,evening,low,clear,normal,city_center,39.6
13.48,19.672932440838416,afternoon,high,clear,low,city_center,20.85
3.08,5.0,evening,medium,stormy,normal,city_center,8.9
7.43,14.17049717442088,afternoon,high,clear,normal,city_center,16.1
8.78,14.92703756559441,evening,high,clear,low,airport,21.89
8.71,11.43420795937572,evening,medium,clear,normal,airport,15.4
22.06,46.68082648911625,night,high,clear,normal,city_center,45.1
16.89,38.66444095753219,afternoon,low,clear,normal,city_center,28.89
18.64,37.95531781267478,morning,high,rainy,low,city_center,38.88
1.33,5.0,afternoon,medium,clear,normal,city_center,5.0
11.26,22.285240120955237,evening,low,stormy,normal,city_center,22.81
8.63,10.496181110846681,afternoon,low,clear,high,city_center,16.16
21.45,33.75383519522785,night,medium,clear,low,city_center,31.45
23.89,54.099308370562476,night,low,stormy,normal,suburbs,47.16
11.16,17.46267446045246,night,high,clear,normal,city_center,20.14
24.35,37.81620592957516,morning,low,clear,normal,airport,44.72
1.34,5.0,morning,medium,clear,normal,airport,8.9
8.82,15.95023193042155,afternoon,medium,clear,normal,suburbs,13.33
19.6,49.193149793507345,night,medium,clear,normal,suburbs,35.37
9.64,28.7343238198618,evening,low,clear,normal,city_center,21.29
23.1,51.18472092977964,morning,medium,rainy,low,suburbs,41.69
6.24,5.0,afternoon,high,clear,high,suburbs,11.49
20.1,28.88231481473346,night,low,clear,normal,airport,34.28
5.84,15.924793471327206,morning,low,clear,normal,city_center,14.85
5.73,18.76919006749425,evening,high,rainy,high,city_center,21.31
11.7,27.55147231943098,evening,high,clear,normal,airport,34.27
23.68,43.68881701736173,morning,medium,clear,normal,suburbs,42.07
15.05,21.89967831120974,afternoon,high,clear,low,suburbs,22.8
16.24,29.313892335165775,night,high,clear,normal,suburbs,28.57
1.23,5.0,morning,low,clear,low,suburbs,5.0
2.36,5.086097671614346,evening,low,rainy,high,suburbs,9.36
2.61,5.0,night,medium,stormy,high,city_center,17.35
20.67,29.355188410713687,afternoon,high,rainy,normal,city_center,29.48
6.68,27.34222056985604,afternoon,high,rainy,high,airport,32.77
8.89,26.003034862383668,evening,medium,rainy,high,suburbs,25.11
15.64,48.97396000043743,afternoon,low,clear,normal,suburbs,30.69
15.01,45.57087129033198,afternoon,low,clear,normal,airport,30.08
10.85,9.730757969800536,afternoon,high,clear,normal,city_center,19.39
1.1,5.0,night,medium,clear,high,airport,14.25
11.79,19.83901058941793,evening,low,clear,low,city_center,19.62
18.73,35.93749028695588,morning,medium,clear,low,city_center,32.88
6.65,7.353184138927441,afternoon,medium,clear,high,city_center,15.1
18.0,25.981777608772312,night,medium,clear,normal,suburbs,24.79
1.36,5.0,evening,high,clear,normal,suburbs,6.01
22.79,53.98032180307786,afternoon,low,rainy,normal,airport,44.56
23.8,46.26744873137146,evening,high,clear,high,city_center,67.39
1.06,5.0,morning,medium,clear,low,city_center,5.0
11.99,20.458525777457115,morning,medium,clear,normal,city_center,24.09
10.93,27.371504219161967,night,high,clear,high,city_center,31.68
21.21,37.05614321864601,afternoon,medium,clear,normal,city_center,34.64
13.98,26.04938825798966,morning,medium,rainy,high,city_center,37.9
15.67,33.11058032477689,afternoon,medium,clear,normal,city_center,26.89
5.86,6.879426899154938,afternoon,medium,rainy,normal,airport,15.7
2.85,9.69570832010363,night,high,clear,high,city_center,9.56
17.62,26.83774359239654,morning,high,stormy,normal,suburbs,39.74
15.9,31.359600517769934,evening,high,clear,normal,city_center,35.74
20.98,40.72330889340036,evening,medium,rainy,low,suburbs,37.97
21.27,48.34025418071245,evening,low,clear,normal,city_center,35.46
16.14,33.795054893378406,evening,medium,clear,normal,suburbs,29.99
13.92,26.00057084169098,evening,medium,clear,low,city_center,21.22
22.94,34.499122175834955,afternoon,high,clear,normal,city_center,35.42
20.23,28.446579382056175,morning,medium,clear,normal,suburbs,27.25
22.18,54.34772256286357,night,medium,clear,high,city_center,53.8
24.9,62.968461767295175,morning,medium,clear,high,city_center,64.07
10.68,25.33587411303067,afternoon,low,clear,high,suburbs,23.86
18.21,47.54235182349721,morning,medium,clear,normal,suburbs,37.55
17.51,40.56636128964478,afternoon,medium,clear,high,suburbs,39.52
5.18,6.636514990697615,afternoon,medium,rainy,high,city_center,14.72
16.28,21.49031765352236,afternoon,high,clear,high,city_center,38.25
11.27,23.108384233400066,afternoon,medium,clear,high,suburbs,24.35
11.82,24.347411037875947,evening,medium,rainy,low,airport,25.53
5.32,13.67409132195071,night,medium,clear,high,suburbs,11.95
18.87,50.84956688195531,afternoon,high,rainy,low,suburbs,37.92
17.75,38.74374458550969,night,high,clear,normal,city_center,34.55
13.77,44.07194557529399,morning,low,rainy,high,suburbs,41.65
4.76,8.516974623672805,afternoon,medium,clear,normal,city_center,15.26
14.36,25.00245701733052,morning,low,clear,normal,airport,25.3
3.4,12.244160811952938,evening,low,clear,high,airport,14.72
9.14,12.726917405537186,night,high,stormy,normal,city_center,20.77
9.94,12.977059161003215,morning,medium,clear,high,suburbs,18.92
22.2,47.09951602762586,evening,low,clear,low,suburbs,38.09
10.97,15.977776397137905,evening,medium,rainy,low,city_center,16.77
15.36,28.7199596005213,morning,low,rainy,normal,city_center,28.96
21.99,48.48492137176209,afternoon,low,rainy,normal,airport,41.92
11.22,15.37469691417518,morning,medium,clear,low,suburbs,13.56
22.21,55.38664085000842,afternoon,low,rainy,high,airport,54.77
4.28,7.1821537298626135,evening,low,rainy,low,suburbs,11.62
9.76,26.282120305673853,afternoon,high,rainy,low,suburbs,21.31
3.27,10.307688378711838,night,high,clear,high,airport,16.66
14.46,23.167462490458355,evening,low,clear,normal,suburbs,25.31
23.97,78.083070264461,afternoon,medium,clear,normal,airport,46.05
16.77,29.954442955578294,afternoon,low,clear,high,suburbs,30.28
16.03,44.26095399036915,evening,low,clear,normal,suburbs,28.53
7.68,11.214603904736627,evening,medium,clear,low,airport,18.06
23.35,38.19975250031739,evening,high,clear,high,city_center,59.32
12.32,21.212248788197343,afternoon,medium,rainy,normal,city_center,19.3
7.41,25.36467993423,night,low,clear,normal,suburbs,18.86
24.7,48.20896852708864,morning,medium,clear,low,city_center,35.87
11.15,28.65852655097793,evening,high,clear,normal,city_center,32.47
9.92,24.66001203450981,morning,medium,clear,high,city_center,31.18
1.84,5.0,evening,medium,clear,normal,airport,11.23
5.28,10.078895012541077,morning,low,clear,normal,suburbs,9.26
20.42,37.2623572655365,morning,high,clear,normal,city_center,41.53
12.58,30.681414419908904,morning,high,clear,normal,airport,35.08
23.92,46.65311036977878,night,high,rainy,normal,city_center,46.3
3.01,6.657674171019457,morning,low,clear,low,city_center,7.71
15.78,41.33780161461512,afternoon,medium,clear,high,suburbs,37.64
18.28,35.81695806575437,afternoon,low,clear,normal,city_center,30.27
15.91,28.32506337363983,morning,low,clear,normal,airport,35.03
13.72,25.365008379419056,night,medium,clear,normal,suburbs,26.31
14.88,33.34381067626005,morning,medium,clear,normal,city_center,30.11
17.55,22.902566001274597,night,high,clear,high,airport,38.55
21.72,50.546236858606235,morning,high,stormy,low,city_center,50.74
9.07,16.342322862591992,afternoon,low,clear,normal,city_center,18.91
12.03,17.20380448201065,evening,low,clear,normal,city_center,20.49
16.26,44.84051951195474,morning,high,clear,normal,city_center,44.73
8.54,10.311670237674676,evening,high,clear,high,city_center,19.78
5.29,12.96896887026979,afternoon,low,clear,normal,city_center,12.63
24.19,71.24367128642494,afternoon,high,clear,high,suburbs,67.66
5.67,9.417727323611897,morning,medium,clear,low,city_center,15.95
6.59,15.379695319280943,morning,high,clear,high,suburbs,21.44
15.85,21.83404870099986,evening,medium,clear,high,suburbs,34.39
2.86,6.28862220849126,morning,medium,clear,normal,suburbs,9.14
1.82,9.023034116609825,afternoon,medium,clear,low,city_center,5.0
2.54,5.0,afternoon,medium,rainy,normal,airport,9.61
3.96,5.0,afternoon,low,clear,normal,city_center,8.97
11.3,26.925764456300506,afternoon,medium,clear,high,suburbs,26.52
20.9,57.47131972564848,morning,low,clear,normal,city_center,42.12
9.21,15.923563786613382,morning,medium,clear,normal,suburbs,18.06
11.26,21.30526366248938,evening,low,rainy,high,airport,32.7
15.41,22.84252221298143,evening,low,clear,normal,suburbs,26.73
8.25,13.212717955841601,night,low,clear,low,suburbs,10.51
11.38,28.251256251378564,afternoon,medium,rainy,high,suburbs,28.8
10.27,21.71027009963125,afternoon,medium,clear,normal,suburbs,16.6
9.21,23.918375612864157,morning,medium,clear,normal,suburbs,18.67
10.32,25.76240804396191,evening,medium,clear,high,city_center,32.91
1.27,5.0,afternoon,low,stormy,high,airport,14.12
22.27,39.08029880828383,evening,high,rainy,normal,suburbs,45.96
24.46,61.864089749054244,morning,medium,clear,normal,suburbs,47.08
21.7,45.81128328211908,evening,medium,clear,normal,airport,48.24
1.14,5.0,evening,high,clear,normal,city_center,12.12
19.02,32.78663815430408,afternoon,low,clear,high,airport,36.56
14.75,31.157697318140194,afternoon,medium,clear,high,city_center,31.55
3.26,5.0,morning,low,clear,low,suburbs,5.0
23.39,28.480416597153244,afternoon,high,stormy,normal,airport,44.8
19.63,45.660920510946696,morning,medium,clear,low,airport,38.12
4.49,5.0,afternoon,low,stormy,normal,city_center,9.28
24.14,47.28018700183911,morning,medium,clear,normal,city_center,45.99
4.03,5.801102986596371,evening,high,clear,high,suburbs,11.71
11.91,13.637688584343689,evening,low,clear,high,suburbs,22.27
4.82,6.316168604024951,night,high,rainy,normal,airport,14.95
4.6,11.151475296731052,night,high,clear,normal,city_center,13.46
24.23,41.718809676199555,evening,high,stormy,high,city_center,71.68
14.73,27.634649641305774,evening,low,clear,normal,suburbs,26.15
7.22,6.688303656865043,afternoon,medium,clear,low,suburbs,9.13
19.63,45.961932183755664,evening,medium,rainy,normal,suburbs,38.47
22.01,68.18247203957182,afternoon,medium,clear,normal,city_center,44.34
23.02,49.638243137369074,evening,low,stormy,low,suburbs,38.13
23.39,47.06939689514164,afternoon,high,clear,high,airport,60.73
22.73,43.11852504980815,evening,low,clear,normal,city_center,41.81
16.33,39.82257287991236,evening,high,clear,normal,city_center,36.05
9.22,17.309116912547417,morning,low,clear,normal,airport,24.06
23.21,42.26239650807255,evening,high,clear,normal,city_center,51.02
3.94,11.260569583873572,afternoon,high,clear,normal,city_center,9.56
5.05,13.093133972027081,evening,low,rainy,normal,suburbs,12.69
11.41,10.284593211232426,evening,medium,clear,low,suburbs,14.48
7.81,18.158133267961627,evening,low,clear,normal,city_center,16.81
15.78,33.61165077351352,evening,low,clear,high,suburbs,35.61
22.73,45.01267399833335,afternoon,medium,clear,normal,suburbs,32.26
12.78,24.89353503497533,evening,high,stormy,normal,city_center,36.3
14.29,40.75427381362514,night,high,stormy,normal,suburbs,37.02
11.16,24.10202492227333,morning,high,clear,normal,suburbs,25.33
17.98,39.61318665670484,evening,high,clear,low,airport,41.86
3.42,11.732125840156922,morning,medium,clear,high,city_center,15.77
2.17,5.631559603062286,afternoon,high,rainy,low,city_center,6.42
16.39,31.706142489650272,morning,high,clear,normal,airport,37.82
13.84,33.83558927187479,evening,medium,clear,low,airport,29.59
10.78,19.332454552447032,morning,high,clear,normal,city_center,26.82
9.02,12.60227708767724,evening,high,clear,high,airport,27.29
2.24,5.0,afternoon,high,clear,normal,suburbs,5.0
17.33,29.634169745665435,afternoon,high,clear,normal,airport,33.27
11.12,35.71064377995934,night,low,clear,high,city_center,31.09
11.69,28.105103340197825,afternoon,low,clear,normal,airport,25.61
22.44,39.380154290878224,morning,low,clear,low,city_center,41.09
18.7,39.186032472087895,afternoon,low,clear,high,city_center,35.96
6.27,5.0,afternoon,high,clear,normal,airport,12.45
16.77,35.88793683831642,evening,low,clear,high,suburbs,43.05
4.17,5.0,morning,medium,stormy,low,suburbs,5.0
5.66,14.404619157329208,evening,medium,rainy,high,airport,25.32
18.14,35.92104519845611,afternoon,low,clear,high,airport,38.66
4.02,9.417630444575668,evening,high,clear,high,city_center,15.58
7.72,25.681573064358805,afternoon,high,clear,high,city_center,25.91
22.55,45.05506585976664,morning,low,clear,high,suburbs,53.86
18.72,34.736969696689314,evening,medium,clear,normal,city_center,33.72
23.31,67.82928925453407,morning,medium,clear,high,suburbs,66.38
22.16,46.56001283346721,afternoon,medium,clear,normal,city_center,35.74
8.5,17.092580854799763,evening,low,clear,normal,suburbs,14.06
16.18,52.79366759532603,night,low,clear,low,airport,32.5
10.09,18.669210008351484,morning,low,rainy,high,suburbs,23.45
17.73,30.752828925629693,evening,high,clear,normal,city_center,33.28
9.36,23.079834252180895,evening,medium,clear,high,airport,30.04
1.03,5.0,night,medium,clear,normal,suburbs,8.08
3.25,13.9544832516556,evening,medium,clear,low,city_center,12.91
19.5,50.15767490265918,morning,medium,clear,normal,airport,44.32
3.02,5.0,night,high,clear,normal,city_center,9.94
15.39,22.56677384794303,morning,low,clear,normal,suburbs,23.35
21.59,43.30464111618689,afternoon,medium,rainy,low,airport,37.22
18.79,23.151061057399577,afternoon,low,clear,low,airport,27.51
10.92,15.651741396099059,afternoon,low,clear,normal,city_center,13.57
6.01,8.651808086228534,morning,high,clear,normal,airport,19.17
23.14,55.964051176817705,morning,high,clear,normal,city_center,54.13
14.59,35.20648403638887,evening,high,rainy,normal,suburbs,33.47
10.73,22.91654645887858,evening,medium,clear,normal,city_center,21.29
23.61,55.1086670145303,afternoon,high,rainy,high,city_center,65.23
6.16,9.038648921678448,evening,low,clear,high,city_center,18.77
11.61,25.63732965547768,night,low,rainy,normal,suburbs,19.95
3.61,5.0,morning,medium,rainy,high,airport,17.1
4.0,16.480160698590964,afternoon,high,rainy,normal,airport,21.53
10.57,29.470098008677553,night,low,clear,normal,city_center,22.27
17.79,43.602506922057216,afternoon,low,rainy,high,city_center,38.37
9.13,6.787875196602792,afternoon,low,clear,high,airport,18.57
17.55,40.47434306005485,morning,medium,rainy,low,suburbs,28.5
20.32,34.432373769444204,night,medium,clear,normal,suburbs,34.65
22.06,47.5701550099915,afternoon,high,clear,low,city_center,43.25
2.07,5.0,night,low,stormy,normal,city_center,8.72
19.57,59.88558715773741,evening,medium,rainy,normal,suburbs,42.97
4.53,6.856736494955494,afternoon,medium,rainy,high,airport,18.25
17.76,41.022628359508,night,low,clear,high,suburbs,36.72
9.92,21.59007257375862,afternoon,low,clear,normal,suburbs,21.17
17.99,36.624294116303616,evening,low,clear,normal,airport,34.46
6.13,15.243633641756755,afternoon,high,clear,normal,city_center,15.7
16.48,34.89000865263531,night,low,clear,low,city_center,28.0
4.01,17.250927223382124,afternoon,high,clear,normal,city_center,14.38
5.07,11.924794420644144,afternoon,low,clear,low,city_center,5.73
15.75,23.028838693466234,evening,low,clear,low,suburbs,23.44
9.08,9.892574480972296,night,low,clear,normal,city_center,12.32
17.89,30.251708366652085,night,medium,clear,normal,city_center,30.09
17.44,41.94065893528569,afternoon,high,clear,high,city_center,42.93
15.92,27.91425458117693,afternoon,medium,clear,high,city_center,33.61
18.53,39.850598616852615,morning,medium,clear,low,suburbs,32.86
20.05,32.68407532570422,morning,medium,clear,normal,suburbs,36.26
22.87,52.41615804381754,night,low,rainy,normal,city_center,43.33
2.93,9.675105850973281,evening,medium,clear,low,suburbs,11.64
14.72,30.934009788342728,evening,medium,clear,normal,city_center,30.94
18.97,40.394047255090534,evening,low,rainy,normal,suburbs,34.7
6.21,6.598813123767129,morning,medium,rainy,normal,city_center,13.2
7.33,14.119401089849942,afternoon,medium,rainy,high,city_center,20.71
7.41,15.924923771213983,night,medium,rainy,normal,suburbs,10.74
14.74,34.114350933216436,afternoon,medium,stormy,high,suburbs,32.75
9.79,19.471243054262672,evening,high,clear,low,suburbs,20.25
16.99,29.78084112807551,afternoon,medium,stormy,high,suburbs,43.85
15.65,34.98794267936921,morning,low,rainy,normal,city_center,34.5
16.77,28.67995948704177,afternoon,high,clear,normal,city_center,29.59
7.06,15.255919642996355,morning,high,clear,low,suburbs,17.69
19.42,45.92190364189791,evening,low,clear,normal,city_center,36.82
16.94,34.85671299549696,night,medium,rainy,normal,airport,33.12
4.14,6.371565721428585,afternoon,low,clear,normal,city_center,5.51
5.8,7.805658517092741,night,medium,clear,normal,airport,14.61
8.22,11.567471925043183,morning,low,clear,high,airport,21.06
23.46,43.30029089965388,afternoon,high,rainy,normal,airport,49.72
8.83,21.085572390687016,evening,high,clear,normal,airport,22.39
1.48,5.0,afternoon,low,clear,normal,suburbs,6.37
4.4,12.658272915842332,morning,high,rainy,high,city_center,16.95
1.77,7.237498768756981,morning,low,clear,low,city_center,7.76
10.67,27.301805559711,morning,medium,clear,high,airport,32.76
20.13,38.89106190876354,night,high,rainy,low,city_center,39.38
11.81,23.203539226315552,morning,medium,clear,normal,city_center,23.1
21.14,38.85394659190412,morning,low,clear,low,city_center,35.06
2.14,9.061822950279335,evening,low,stormy,low,airport,13.32
12.27,16.43453233753783,afternoon,medium,clear,normal,suburbs,19.98
19.89,34.33197833398818,afternoon,high,rainy,normal,airport,39.31
17.19,27.962176372868377,afternoon,low,clear,normal,suburbs,27.74
21.47,39.285528519923844,night,low,clear,normal,suburbs,31.23
7.57,13.677747743960577,night,high,clear,high,city_center,21.68
13.02,21.022642617049367,night,medium,clear,normal,city_center,21.94
17.25,26.314389231649734,afternoon,high,clear,high,city_center,40.35
5.04,12.654125968860104,morning,medium,rainy,normal,city_center,17.65
20.58,52.30294722693995,evening,medium,clear,low,city_center,38.5
8.48,12.733159089862262,evening,high,clear,normal,city_center,21.32
